tollbooth_id,road_name,route_name,tollbooth_name,direction,entrance_or_exit,notes,source
13-584,阪神高速道路,6号大和川線,鉄砲,西行き,出口,,hanshin-exp.co.jp
13-585,阪神高速道路,6号大和川線,鉄砲,東行き,出口,,hanshin-exp.co.jp
13-586,阪神高速道路,6号大和川線,天美本線,東行き,,本線FF,hanshin-exp.co.jp
13-601,阪神高速道路,5号湾岸線,天保山JCT,,出口,,hanshin-exp.co.jp
13-603,阪神高速道路,5号湾岸線,湾岸舞洲,,出口,,hanshin-exp.co.jp
13-604,阪神高速道路,2号淀川左岸線,淀川左岸舞洲,,出口,,hanshin-exp.co.jp
13-605,阪神高速道路,5号湾岸線,中島,,入口,,hanshin-exp.co.jp
13-607,阪神高速道路,5号湾岸線,中島,,出口,,hanshin-exp.co.jp
13-608,阪神高速道路,2号淀川左岸線,ユニバーシティ,,出口,,hanshin-exp.co.jp
13-609,阪神高速道路,2号淀川左岸線,島屋,,出口,,hanshin-exp.co.jp
13-611,阪神高速道路,4号湾岸線,天保山,,出口,,hanshin-exp.co.jp
13-612,阪神高速道路,4号湾岸線,南港北,,出口,,hanshin-exp.co.jp
13-614,阪神高速道路,4号湾岸線,南港中,,出口,,hanshin-exp.co.jp
13-615,阪神高速道路,4号湾岸線,南港南,,出口,,hanshin-exp.co.jp
13-616,阪神高速道路,4号湾岸線,三宝,,出口,,hanshin-exp.co.jp
13-617,阪神高速道路,4号湾岸線,大浜,北行き,出口,,hanshin-exp.co.jp
13-619,阪神高速道路,4号湾岸線,大浜,南行き,出口,,hanshin-exp.co.jp
13-620,阪神高速道路,4号湾岸線,出島,,出口,,hanshin-exp.co.jp
13-621,阪神高速道路,4号湾岸線,石津,,出口,,hanshin-exp.co.jp
13-622,阪神高速道路,4号湾岸線,浜寺,,出口,,hanshin-exp.co.jp
13-623,阪神高速道路,4号湾岸線,高石,,出口,,hanshin-exp.co.jp
13-631,阪神高速道路,4号湾岸線,助松JCT,,入口,,hanshin-exp.co.jp
13-633,阪神高速道路,4号湾岸線,助松JCT,,出口,,hanshin-exp.co.jp
13-635,阪神高速道路,4号湾岸線,助松,,入口,,hanshin-exp.co.jp
13-636,阪神高速道路,4号湾岸線,助松,,出口,,hanshin-exp.co.jp
13-637,阪神高速道路,4号湾岸線,泉大津,北行き,出口,,hanshin-exp.co.jp
13-638,阪神高速道路,4号湾岸線,泉大津,南行き,入口,,hanshin-exp.co.jp
13-639,阪神高速道路,4号湾岸線,岸和田北,南行き,出口,,hanshin-exp.co.jp
13-640,阪神高速道路,4号湾岸線,岸和田北,北行き,出口,,hanshin-exp.co.jp
13-641,阪神高速道路,4号湾岸線,岸和田南,南行き,出口,,hanshin-exp.co.jp
13-642,阪神高速道路,4号湾岸線,岸和田南,北行き,出口,,hanshin-exp.co.jp
13-643,阪神高速道路,4号湾岸線,貝塚,南行き,出口,,hanshin-exp.co.jp
13-644,阪神高速道路,4号湾岸線,貝塚,北行き,出口,,hanshin-exp.co.jp
13-645,阪神高速道路,4号湾岸線,泉佐野北,,出口,,hanshin-exp.co.jp
13-646,阪神高速道路,4号湾岸線,泉佐野南,,入口,,hanshin-exp.co.jp
13-647,阪神高速道路,4号湾岸線,泉佐野南,,出口,,hanshin-exp.co.jp
13-648,阪神高速道路,4号湾岸線,りんくう関空,,入口,,hanshin-exp.co.jp
13-649,阪神高速道路,4号湾岸線,りんくう関空,,出口,,hanshin-exp.co.jp
13-650,阪神高速道路,4号湾岸線,りんくう阪和道,,入口,,hanshin-exp.co.jp
13-651,阪神高速道路,4号湾岸線,りんくう阪和道,,出口,,hanshin-exp.co.jp
13-661,阪神高速道路,8号京都線,巨椋池,,,合併料金所,hanshin-exp.co.jp
13-662,阪神高速道路,8号京都線,伏見,,入口,,hanshin-exp.co.jp
13-663,阪神高速道路,8号京都線,城南宮南,,入口,,hanshin-exp.co.jp
13-664,阪神高速道路,8号京都線,城南宮北,,入口,,hanshin-exp.co.jp
13-665,阪神高速道路,8号京都線,上鳥羽,,入口,,hanshin-exp.co.jp
13-666,阪神高速道路,8号京都線,鴨川西,,入口,,hanshin-exp.co.jp
13-667,阪神高速道路,8号京都線,鴨川東,,入口,,hanshin-exp.co.jp
13-668,阪神高速道路,8号京都線,山科,,入口,,hanshin-exp.co.jp
13-681,阪神高速道路,8号京都線,巨椋池・阪高割引,,,割引案内用FF,hanshin-exp.co.jp
13-687,阪神高速道路,8号京都線,鴨川東,,出口,,hanshin-exp.co.jp
13-701,阪神高速道路,3号神戸線,尼崎,,,本線料金所,PastDatabase
13-702,阪神高速道路,3号神戸線,尼崎西,,入口,,hanshin-exp.co.jp
13-703,阪神高速道路,3号神戸線,尼崎西,,出口,,PastDatabase
13-704,阪神高速道路,3号神戸線,芦屋,,入口,,hanshin-exp.co.jp
13-705,阪神高速道路,3号神戸線,芦屋,,出口,,hanshin-exp.co.jp
13-706,阪神高速道路,3号神戸線,芦屋,,,本線料金所,hanshin-exp.co.jp
13-707,阪神高速道路,3号神戸線,深江,,入口,,hanshin-exp.co.jp
13-708,阪神高速道路,3号神戸線,魚崎,,入口,,hanshin-exp.co.jp
13-709,阪神高速道路,3号神戸線,摩耶,東行き,入口,,hanshin-exp.co.jp
13-710,阪神高速道路,3号神戸線,摩耶,西行き,入口,,hanshin-exp.co.jp
13-711,阪神高速道路,3号神戸線,生田川,,入口,,hanshin-exp.co.jp
13-712,阪神高速道路,3号神戸線,京橋,東行き,入口,,hanshin-exp.co.jp
13-713,阪神高速道路,3号神戸線,京橋,西行き,入口,,hanshin-exp.co.jp
13-714,阪神高速道路,3号神戸線,柳原,東行き,入口,,hanshin-exp.co.jp
13-715,阪神高速道路,3号神戸線,柳原,西行き,入口,,hanshin-exp.co.jp
13-716,阪神高速道路,3号神戸線,湊川,東行き,入口,,hanshin-exp.co.jp
13-717,阪神高速道路,3号神戸線,湊川,西行き,入口,,hanshin-exp.co.jp
13-718,阪神高速道路,3号神戸線,若宮,,入口,,hanshin-exp.co.jp
13-719,阪神高速道路,3号神戸線,月見山,,入口,,hanshin-exp.co.jp
13-720,阪神高速道路,3号神戸線,須磨,,,合併料金所,hanshin-exp.co.jp
13-721,阪神高速道路,3号神戸線,武庫川,,入口,,hanshin-exp.co.jp
13-731,阪神高速道路,7号北神戸線,前開東,,出口,,hanshin-exp.co.jp
13-732,阪神高速道路,7号北神戸線,前開西,,入口,,hanshin-exp.co.jp
13-733,阪神高速道路,7号北神戸線,前開,,,本線料金所,hanshin-exp.co.jp
13-734,阪神高速道路,7号北神戸線,布施畑西,,入口,,hanshin-exp.co.jp
13-735,阪神高速道路,7号北神戸線,布施畑東,,入口,,hanshin-exp.co.jp
13-736,阪神高速道路,7号北神戸線,しあわせの村,,入口,,hanshin-exp.co.jp
13-737,阪神高速道路,7号北神戸線,藍那,,入口,,hanshin-exp.co.jp
13-738,阪神高速道路,7号北神戸線,北神戸箕谷,,入口,,hanshin-exp.co.jp
13-740,阪神高速道路,7号北神戸線,柳谷,,,合併料金所,hanshin-exp.co.jp
13-741,阪神高速道路,7号北神戸線,布施畑,,,合併料金所,hanshin-exp.co.jp
13-742,阪神高速道路,7号北神戸線,箕谷,,,本線料金所,hanshin-exp.co.jp
13-743,阪神高速道路,7号北神戸線,有馬口,,入口,,hanshin-exp.co.jp
13-744,阪神高速道路,7号北神戸線,からと西,,入口,,hanshin-exp.co.jp
13-745,阪神高速道路,7号北神戸線,からと東,,入口,,hanshin-exp.co.jp
13-746,阪神高速道路,7号北神戸線,五社,,入口,,hanshin-exp.co.jp
13-747,阪神高速道路,7号北神戸線,西宮山口南,西行き,入口,,hanshin-exp.co.jp
13-748,阪神高速道路,7号北神戸線,西宮山口南,東行き,入口,,hanshin-exp.co.jp
13-749,阪神高速道路,7号北神戸線,西宮山口東,,入口,,hanshin-exp.co.jp
13-750,阪神高速道路,7号北神戸線,西宮山口,,,合併料金所,hanshin-exp.co.jp
13-761,阪神高速道路,5号湾岸線,尼崎東海岸,,出口,,hanshin-exp.co.jp
13-762,阪神高速道路,5号湾岸線,尼崎東海岸,,入口,,hanshin-exp.co.jp
13-763,阪神高速道路,5号湾岸線,尼崎末広,,出口,,hanshin-exp.co.jp
13-764,阪神高速道路,5号湾岸線,尼崎末広,,入口,,hanshin-exp.co.jp
13-767,阪神高速道路,5号湾岸線,甲子園浜,,入口,,hanshin-exp.co.jp
13-771,阪神高速道路,5号湾岸線,西宮浜,,出口,,PastDatabase
13-772,阪神高速道路,5号湾岸線,西宮浜,,入口,,hanshin-exp.co.jp
13-773,阪神高速道路,5号湾岸線,南芦屋浜,,,本線料金所,PastDatabase
13-774,阪神高速道路,5号湾岸線,南芦屋浜,,入口,,hanshin-exp.co.jp
13-775,阪神高速道路,5号湾岸線,深江浜東,,入口,,hanshin-exp.co.jp
13-776,阪神高速道路,5号湾岸線,深江浜西,,入口,,hanshin-exp.co.jp
13-777,阪神高速道路,5号湾岸線,六甲アイランド北,,入口,,hanshin-exp.co.jp
13-778,阪神高速道路,5号湾岸線,魚崎浜,,入口,,hanshin-exp.co.jp
13-779,阪神高速道路,5号湾岸線,住吉浜,,入口,,hanshin-exp.co.jp
13-791,阪神高速道路,31号神戸山手線,神戸長田,,入口,,hanshin-exp.co.jp
13-792,阪神高速道路,31号神戸山手線,妙法寺,,入口,,hanshin-exp.co.jp
13-793,阪神高速道路,31号神戸山手線,白川南,,入口,,hanshin-exp.co.jp
13-801,阪神高速道路,3号神戸線,尼崎東,,出口,,hanshin-exp.co.jp
13-802,阪神高速道路,3号神戸線,武庫川,,入口,,PastDatabase
13-803,阪神高速道路,3号神戸線,武庫川,,出口,,hanshin-exp.co.jp
13-804,阪神高速道路,3号神戸線,西宮JCT,,入口,,hanshin-exp.co.jp
13-805,阪神高速道路,3号神戸線,西宮JCT,,出口,,hanshin-exp.co.jp
13-806,阪神高速道路,3号神戸線,西宮,,入口,,hanshin-exp.co.jp
13-807,阪神高速道路,3号神戸線,西宮,,出口,,hanshin-exp.co.jp
13-808,阪神高速道路,3号神戸線,深江,,出口,,hanshin-exp.co.jp
13-809,阪神高速道路,3号神戸線,魚崎,,出口,,hanshin-exp.co.jp
13-810,阪神高速道路,3号神戸線,摩耶,西行き,出口,,hanshin-exp.co.jp
13-811,阪神高速道路,3号神戸線,摩耶,東行き,出口,,hanshin-exp.co.jp
13-812,阪神高速道路,3号神戸線,生田川,西行き,出口,,hanshin-exp.co.jp
13-813,阪神高速道路,3号神戸線,生田川,東行き,出口,,hanshin-exp.co.jp
13-814,阪神高速道路,3号神戸線,京橋,西行き,出口,,hanshin-exp.co.jp
13-815,阪神高速道路,3号神戸線,京橋,東行き,出口,,hanshin-exp.co.jp
13-816,阪神高速道路,3号神戸線,柳原,西行き,出口,,hanshin-exp.co.jp
13-817,阪神高速道路,3号神戸線,柳原,東行き,出口,,hanshin-exp.co.jp
13-818,阪神高速道路,3号神戸線,湊川,西行き,出口,,hanshin-exp.co.jp
13-819,阪神高速道路,3号神戸線,湊川,東行き,出口,,hanshin-exp.co.jp
13-820,阪神高速道路,3号神戸線,若宮,,出口,,hanshin-exp.co.jp
13-821,阪神高速道路,3号神戸線,月見山,,出口,,hanshin-exp.co.jp
13-822,阪神高速道路,3号神戸線,神戸線,,出口,本線,hanshin-exp.co.jp
13-823,阪神高速道路,3号神戸線,尼崎西,,出口,,hanshin-exp.co.jp
13-831,阪神高速道路,7号北神戸線,伊川谷JCT,,入口,,hanshin-exp.co.jp
13-832,阪神高速道路,7号北神戸線,伊川谷JCT,,出口,,hanshin-exp.co.jp
13-833,阪神高速道路,7号北神戸線,永井谷,,入口,,hanshin-exp.co.jp
13-834,阪神高速道路,7号北神戸線,永井谷,,出口,,hanshin-exp.co.jp
13-835,阪神高速道路,7号北神戸線,前開,西行き,出口,,hanshin-exp.co.jp
13-836,阪神高速道路,7号北神戸線,前開,東行き,入口,,hanshin-exp.co.jp
13-837,阪神高速道路,7号北神戸線,布施畑西,,出口,,hanshin-exp.co.jp
13-838,阪神高速道路,7号北神戸線,布施畑JCT,,出口,,hanshin-exp.co.jp
13-840,阪神高速道路,7号北神戸線,布施畑東,,出口,,hanshin-exp.co.jp
13-841,阪神高速道路,7号北神戸線,しあわせの村西,,出口,,hanshin-exp.co.jp
13-842,阪神高速道路,7号北神戸線,しあわせの村東,,出口,,hanshin-exp.co.jp
13-843,阪神高速道路,7号北神戸線,藍那,東行き,出口,,hanshin-exp.co.jp
13-844,阪神高速道路,7号北神戸線,藍那,西行き,出口,,hanshin-exp.co.jp
13-846,阪神高速道路,7号北神戸線,北神戸箕谷,,出口,,hanshin-exp.co.jp
13-847,阪神高速道路,7号北神戸線,からと西,,出口,,hanshin-exp.co.jp
13-848,阪神高速道路,7号北神戸線,からと東,,出口,,hanshin-exp.co.jp
13-849,阪神高速道路,7号北神戸線,有馬口,,出口,,hanshin-exp.co.jp
13-850,阪神高速道路,7号北神戸線,西宮山口南,東行き,出口,,hanshin-exp.co.jp
13-851,阪神高速道路,7号北神戸線,西宮山口南,西行き,出口,,hanshin-exp.co.jp
13-853,阪神高速道路,7号北神戸線,西宮山口東中国,,出口,,hanshin-exp.co.jp
13-854,阪神高速道路,7号北神戸線,五社,,出口,,hanshin-exp.co.jp
13-855,阪神高速道路,7号北神戸線,柳谷,,出口,本線,hanshin-exp.co.jp
13-858,阪神高速道路,7号北神戸線,西宮山口東,,出口,,hanshin-exp.co.jp
13-861,阪神高速道路,5号湾岸線,尼崎末広,西行き,出口,,hanshin-exp.co.jp
13-862,阪神高速道路,5号湾岸線,尼崎末広,東行き,入口,,hanshin-exp.co.jp
13-863,阪神高速道路,5号湾岸線,鳴尾浜,,入口,,hanshin-exp.co.jp
13-864,阪神高速道路,5号湾岸線,鳴尾浜,,出口,,hanshin-exp.co.jp
13-865,阪神高速道路,5号湾岸線,甲子園浜,,入口,,PastDatabase
13-866,阪神高速道路,5号湾岸線,甲子園浜,,出口,,hanshin-exp.co.jp
13-871,阪神高速道路,5号湾岸線,南芦屋浜,,出口,,hanshin-exp.co.jp
13-872,阪神高速道路,5号湾岸線,深江浜,西行き,出口,,hanshin-exp.co.jp
13-873,阪神高速道路,5号湾岸線,深江浜,東行き,出口,,hanshin-exp.co.jp
13-874,阪神高速道路,5号湾岸線,住吉浜,,出口,,hanshin-exp.co.jp
13-875,阪神高速道路,5号湾岸線,魚崎浜,,出口,,hanshin-exp.co.jp
13-877,阪神高速道路,5号湾岸線,六甲アイランド,,出口,,hanshin-exp.co.jp
13-878,阪神高速道路,5号湾岸線,西宮浜,,出口,,hanshin-exp.co.jp
13-880,阪神高速道路,32号新神戸トンネル,新神戸箕谷,,入口,,hanshin-exp.co.jp
13-881,阪神高速道路,32号新神戸トンネル,新神戸箕谷,,出口,,hanshin-exp.co.jp
13-882,阪神高速道路,32号新神戸トンネル,新神戸駅,,出口,,hanshin-exp.co.jp
13-883,阪神高速道路,32号新神戸トンネル,二宮,,入口,,hanshin-exp.co.jp
13-884,阪神高速道路,32号新神戸トンネル,神若,,出口,,hanshin-exp.co.jp
13-885,阪神高速道路,32号新神戸トンネル,国道2号,,入口,,hanshin-exp.co.jp
13-886,阪神高速道路,32号新神戸トンネル,国道2号,,出口,,hanshin-exp.co.jp
13-891,阪神高速道路,31号神戸山手線,神戸長田,,出口,,hanshin-exp.co.jp
13-892,阪神高速道路,31号神戸山手線,妙法寺,,出口,,hanshin-exp.co.jp
13-893,阪神高速道路,31号神戸山手線,白川南,,出口,,hanshin-exp.co.jp
14-001,東九州自動車道,,門川,,,,c-nexco.co.jp
14-003,東九州自動車道,,延岡南,,,,c-nexco.co.jp
14-011,東九州自動車道,,門川,,,,c-nexco.co.jp
14-102,東九州自動車道,,門川本線,,,平成26年2月19日迄,c-nexco.co.jp
14-933,東九州自動車道,,日向,,,,c-nexco.co.jp
14-945,東九州自動車道,,門川南,,,,c-nexco.co.jp
16-262,道東自動車道,,池田,,,本別・足寄方向,c-nexco.co.jp
20-001,第三京浜道路,,玉川本線,,,,c-nexco.co.jp
20-002,第三京浜道路,,京浜川崎,,,,c-nexco.co.jp
20-004,第三京浜道路,,都筑,,,,c-nexco.co.jp
20-005,第三京浜道路,,港北,,,,c-nexco.co.jp
20-006,第三京浜道路,,保土ヶ谷本線,,,,c-nexco.co.jp
20-102,第三京浜道路,,京浜川崎,,,,c-nexco.co.jp
20-105,第三京浜道路,,港北,,,,c-nexco.co.jp
20-106,第三京浜道路,,保土ヶ谷本線,,,,c-nexco.co.jp
20-205,第三京浜道路,,港北,,,,c-nexco.co.jp
20-206,第三京浜道路,,保土ヶ谷本線,,,,c-nexco.co.jp
21-001,横浜新道,,新保土ヶ谷,上り,,,c-nexco.co.jp
21-002,横浜新道,,今井,,,,c-nexco.co.jp
21-003,横浜新道,,川上,,,,c-nexco.co.jp
21-004,横浜新道,,戸塚本線,上り,,,c-nexco.co.jp
21-101,横浜新道,,新保土ヶ谷,下り,,,c-nexco.co.jp
21-102,横浜新道,,今井,,,,c-nexco.co.jp
21-104,横浜新道,,戸塚本線,下り,,,c-nexco.co.jp
21-201,横浜新道,,新保土ヶ谷,上り,,,c-nexco.co.jp
21-204,横浜新道,,戸塚本線,上り,,,c-nexco.co.jp
21-301,横浜新道,,新保土ヶ谷,下り,,,c-nexco.co.jp
21-304,横浜新道,,戸塚本線,下り,,,c-nexco.co.jp
23-002,第二京阪道路,,伏見,,,,c-nexco.co.jp
23-003,第二京阪道路,,城南宮南,,,,c-nexco.co.jp
23-004,第二京阪道路,,城南宮北,,,,c-nexco.co.jp
23-005,第二京阪道路,,上鳥羽,,,,c-nexco.co.jp
23-006,第二京阪道路,,鴨川西,,,,c-nexco.co.jp
23-008,第二京阪道路,,山科,,,,c-nexco.co.jp
24-051,近畿自動車道,,吹田本線,,,,c-nexco.co.jp
24-052,近畿自動車道,,摂津北,,,,c-nexco.co.jp
24-053,近畿自動車道,,摂津南,,,,c-nexco.co.jp
24-054,近畿自動車道,,門真,,,,c-nexco.co.jp
24-055,近畿自動車道,,大東鶴見,,,,c-nexco.co.jp
24-056,近畿自動車道,,東大阪北,,,,c-nexco.co.jp
24-057,近畿自動車道,,東大阪,,,第一,c-nexco.co.jp
24-058,近畿自動車道,,東大阪南,,,,c-nexco.co.jp
24-059,近畿自動車道,,八尾本線,,,,c-nexco.co.jp
24-088,近畿自動車道,,東大阪,,,第二,c-nexco.co.jp
24-157,近畿自動車道,,東大阪,,,第一 合併,c-nexco.co.jp
24-188,近畿自動車道,,東大阪,,,第二 合併,c-nexco.co.jp
24-386,近畿自動車道,,守口,,,,c-nexco.co.jp
24-551,近畿自動車道,,吹田本線,,,,c-nexco.co.jp
24-552,近畿自動車道,,摂津北,,,,c-nexco.co.jp
24-553,近畿自動車道,,摂津南,,,,c-nexco.co.jp
24-554,近畿自動車道,,門真,,,,c-nexco.co.jp
24-555,近畿自動車道,,大東鶴見,,,,c-nexco.co.jp
24-556,近畿自動車道,,東大阪北,,,,c-nexco.co.jp
24-557,近畿自動車道,,東大阪,,,第一,c-nexco.co.jp
24-558,近畿自動車道,,東大阪南,,,,c-nexco.co.jp
24-559,近畿自動車道,,八尾本線,,,,c-nexco.co.jp
24-570,近畿自動車道,,松原,,,,c-nexco.co.jp
24-572,近畿自動車道,,長原,,,,c-nexco.co.jp
24-573,近畿自動車道,,長原,,,,c-nexco.co.jp
24-588,近畿自動車道,,東大阪,,,第二,c-nexco.co.jp
24-657,近畿自動車道,,東大阪,,,第一 合併,c-nexco.co.jp
24-688,近畿自動車道,,東大阪,,,第二 合併,c-nexco.co.jp
24-757,近畿自動車道,,東大阪,,,第一 合併,c-nexco.co.jp
24-788,近畿自動車道,,東大阪,,,第二 合併,c-nexco.co.jp
25-061,西名阪自動車道,,松原本線,,,,c-nexco.co.jp
25-062,西名阪自動車道,,藤井寺,,,,c-nexco.co.jp
25-063,西名阪自動車道,,柏原本線,,,,c-nexco.co.jp
25-065,西名阪自動車道,,法隆寺,,,,c-nexco.co.jp
25-066,西名阪自動車道,,郡山,,,,c-nexco.co.jp
25-067,西名阪自動車道,,天理本線,上り,,,c-nexco.co.jp
25-068,西名阪自動車道,,大和まほろばスマート,,,,c-nexco.co.jp
25-069,西名阪自動車道,,郡山下ツ道,,,,c-nexco.co.jp
25-076,西名阪自動車道,,郡山,,,,c-nexco.co.jp
25-077,西名阪自動車道,,天理本線,上り,,,c-nexco.co.jp
25-162,西名阪自動車道,,藤井寺,,,,c-nexco.co.jp
25-163,西名阪自動車道,,柏原本線,,,,c-nexco.co.jp
25-165,西名阪自動車道,,法隆寺,,,,c-nexco.co.jp
25-167,西名阪自動車道,,天理本線,下り,,,c-nexco.co.jp
25-177,西名阪自動車道,,天理本線,下り,,,c-nexco.co.jp
25-265,西名阪自動車道,,法隆寺,,,,c-nexco.co.jp
25-266,西名阪自動車道,,郡山,,,,c-nexco.co.jp
25-268,西名阪自動車道,,大和まほろばスマート,,,,c-nexco.co.jp
25-269,西名阪自動車道,,郡山下ツ道,,,,c-nexco.co.jp
25-270,西名阪自動車道,,香芝,,,,c-nexco.co.jp
25-468,西名阪自動車道,,大和まほろばスマート,,,,c-nexco.co.jp
25-469,西名阪自動車道,,郡山下ツ道,,,,c-nexco.co.jp
25-570,西名阪自動車道,,松原,,,,c-nexco.co.jp
25-572,西名阪自動車道,,長原,,,,c-nexco.co.jp
26-040,阪和自動車道,,平井本線,,,,c-nexco.co.jp
26-041,堺泉北有料道路,,平井本線,,,平成30年3月31日迄,c-nexco.co.jp
26-072,阪和自動車道,,美原北,,,,c-nexco.co.jp
26-073,阪和自動車道,,堺本線,下り,,,c-nexco.co.jp
26-074,阪和自動車道,,堺,,,,c-nexco.co.jp
26-075,阪和自動車道,,岸和田和泉,,,均一,c-nexco.co.jp
26-140,阪和自動車道,,平井本線,,,,c-nexco.co.jp
26-141,堺泉北有料道路,,平井本線,,,平成30年3月31日迄,c-nexco.co.jp
26-172,阪和自動車道,,美原北,,,,c-nexco.co.jp
26-173,阪和自動車道,,堺本線,上り,,,c-nexco.co.jp
26-174,阪和自動車道,,堺,,,,c-nexco.co.jp
26-175,阪和自動車道,,岸和田和泉,,,均一,c-nexco.co.jp
26-570,阪和自動車道,,松原,,,,c-nexco.co.jp
26-571,阪和自動車道,,松原,,,,c-nexco.co.jp
26-572,阪和自動車道,,長原,,,,c-nexco.co.jp
27-001,山形自動車道,,鶴岡本線,,,「庄内空港」から「庄内あさひ」方向へ利用時,c-nexco.co.jp
27-002,山形自動車道,,鶴岡本線,,,「庄内あさひ」から「庄内空港」方向へ利用時,c-nexco.co.jp
27-003,日本海東北自動車道,,酒田本線,,,～H27.11.13まで 「酒田みなと」から「庄内空港」方向へ利用時,c-nexco.co.jp
27-004,日本海東北自動車道,,酒田本線,,,～H27.11.13まで 「庄内空港」から「酒田みなと」方向へ利用時,c-nexco.co.jp
27-005,日本海東北自動車道,,酒田本線,,,H27.11.14～ 「酒田中央」から「庄内空港」方向へ利用時,c-nexco.co.jp
27-006,日本海東北自動車道,,酒田本線,,,H27.11.14～ 「庄内空港」から「酒田中央」方向へ利用時,c-nexco.co.jp
27-101,日本海東北自動車道,,鶴岡JCT,,,,c-nexco.co.jp
27-570,山形自動車道,,鶴岡本線,,,,c-nexco.co.jp
27-579,山形自動車道,,鶴岡,,,,c-nexco.co.jp
27-581,日本海東北自動車道,,酒田,,,,c-nexco.co.jp
27-583,日本海東北自動車道,,酒田本線,,,,c-nexco.co.jp
27-585,日本海東北自動車道,,酒田みなと,,,,c-nexco.co.jp
27-670,山形自動車道,,鶴岡本線,,,,c-nexco.co.jp
27-681,日本海東北自動車道,,酒田,,,,c-nexco.co.jp
27-683,日本海東北自動車道,,酒田本線,,,,c-nexco.co.jp
27-888,山形自動車道,,湯殿山,,,,c-nexco.co.jp
27-988,山形自動車道,,湯殿山,,,,c-nexco.co.jp
28-001,東北中央自動車道,,米沢北,,,平成29年9月28日迄,c-nexco.co.jp
28-010,東北中央自動車道,,米沢北本線,,,,c-nexco.co.jp
30-113,銚子連絡道路,,松尾横芝,,,,c-nexco.co.jp
31-053,東京湾アクアライン,,木更津金田,,,第一,c-nexco.co.jp
31-055,東京湾アクアライン,,海ほたる,,,,c-nexco.co.jp
31-057,東京湾アクアライン,,木更津金田,,,第一 木更津本線、川崎→木更津,c-nexco.co.jp
31-953,東京湾アクアライン,,木更津金田,,,第一,c-nexco.co.jp
31-957,東京湾アクアライン,,木更津金田,,,第一 木更津本線、川崎→木更津,c-nexco.co.jp
33-001,箕面グリーンロード,,止々呂美,,,,c-nexco.co.jp
33-011,箕面グリーンロード,,止々呂美,,,,c-nexco.co.jp
34-002,安房峠道路,,平湯,,,,c-nexco.co.jp
35-001,南阪奈道路,,羽曳野東,,,,c-nexco.co.jp
35-002,南阪奈道路,,太子本線,,,,c-nexco.co.jp
35-003,南阪奈道路,,太子,,,,c-nexco.co.jp
35-011,南阪奈道路,,羽曳野東,,,,c-nexco.co.jp
35-012,南阪奈道路,,太子本線,,,,c-nexco.co.jp
35-013,南阪奈道路,,太子,,,,c-nexco.co.jp
38-200,広島高速道路,1号線,都市高速広島東,,入口,,c-nexco.co.jp
38-201,広島高速道路,1号線,都市高速広島東,,出口,,c-nexco.co.jp
38-210,広島高速道路,1号線,福田,,入口,,c-nexco.co.jp
38-211,広島高速道路,1号線,福田,,出口,,c-nexco.co.jp
38-212,広島高速道路,1号線,馬木,,入口,,c-nexco.co.jp
38-213,広島高速道路,1号線,馬木,,出口,,c-nexco.co.jp
38-214,広島高速道路,1号線,温品,,入口,,c-nexco.co.jp
38-215,広島高速道路,1号線,温品,,出口,,c-nexco.co.jp
38-216,広島高速道路,1号線,間所,,入口,,c-nexco.co.jp
38-217,広島高速道路,1号線,間所,,出口,,c-nexco.co.jp
38-220,広島高速道路,2号線,矢賀,,入口,,c-nexco.co.jp
38-221,広島高速道路,2号線,矢賀,,出口,,c-nexco.co.jp
38-222,広島高速道路,2号線,府中,,入口,,c-nexco.co.jp
38-223,広島高速道路,2号線,府中,,出口,,c-nexco.co.jp
38-226,広島高速道路,2号線,大州,,入口,,c-nexco.co.jp
38-227,広島高速道路,2号線,大州,,出口,,c-nexco.co.jp
38-228,広島高速道路,2号線,東雲,,入口,,c-nexco.co.jp
38-229,広島高速道路,2号線,東雲,,出口,,c-nexco.co.jp
38-230,広島高速道路,3号線,宇品,,入口,,c-nexco.co.jp
38-231,広島高速道路,3号線,宇品,,出口,,c-nexco.co.jp
38-232,広島高速道路,3号線,出島,,入口,,c-nexco.co.jp
38-233,広島高速道路,3号線,出島,,出口,,c-nexco.co.jp
38-234,広島高速道路,3号線,吉島,,入口,,c-nexco.co.jp
38-235,広島高速道路,3号線,吉島,,出口,,c-nexco.co.jp
38-236,広島高速道路,3号線,都市高速観音,,入口,,c-nexco.co.jp
38-237,広島高速道路,3号線,都市高速観音,,出口,,c-nexco.co.jp
38-240,広島高速道路,4号線,沼田,上り,,,c-nexco.co.jp
38-241,広島高速道路,4号線,沼田,下り,,,c-nexco.co.jp
38-260,臨港道路海田大橋,,海田広島,,入口,,c-nexco.co.jp
38-261,臨港道路海田大橋,,海田広島,,出口,,c-nexco.co.jp
38-262,臨港道路海田大橋,,海田,下り,出口,海田大橋,c-nexco.co.jp
38-263,臨港道路海田大橋,,海田,上り,出口,海田大橋,c-nexco.co.jp
38-264,広島高速道路,2号線,仁保,,入口,,c-nexco.co.jp
38-265,広島高速道路,2号線,仁保,,出口,,c-nexco.co.jp
38-270,広島呉道路,,坂本線,,入口,,c-nexco.co.jp
38-271,広島呉道路,,坂本線,,出口,,c-nexco.co.jp
40-001,琵琶湖大橋有料道路,,琵琶湖大橋有料道路,,,,c-nexco.co.jp
